order_id,order_date,country,category,product,quantity,unit_price,revenue,payment_method,status
ORD-101578,2026-04-26,Canada,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-101579,2026-04-26,France,Beauty,Face Serum,3,32.00,96.00,bnpl,completed
ORD-101580,2026-04-26,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101581,2026-04-26,France,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101582,2026-04-26,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101583,2026-04-26,United States,Home,Coffee Grinder,3,49.00,147.00,card,completed
ORD-101584,2026-04-26,United States,Apparel,Rain Jacket,1,120.00,120.00,bnpl,completed
ORD-101585,2026-04-26,United States,Electronics,USB-C Hub,3,39.00,117.00,card,completed
ORD-101586,2026-04-26,France,Electronics,Smart Watch,3,199.00,597.00,card,completed
ORD-101587,2026-04-27,France,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101588,2026-04-27,Germany,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-101589,2026-04-27,Spain,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-101590,2026-04-27,Spain,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-101591,2026-04-27,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101592,2026-04-27,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101593,2026-04-27,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-101594,2026-04-28,Germany,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-101595,2026-04-28,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101596,2026-04-28,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101597,2026-04-28,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101598,2026-04-29,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101599,2026-04-29,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-101600,2026-04-29,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101601,2026-04-29,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101602,2026-04-30,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101603,2026-04-30,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101604,2026-04-30,Poland,Beauty,Face Serum,2,32.00,64.00,apple_pay,completed
ORD-101605,2026-04-30,Poland,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101606,2026-04-30,Poland,Home,Coffee Grinder,2,49.00,98.00,card,completed
ORD-101607,2026-04-30,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101608,2026-05-01,Germany,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101609,2026-05-01,United States,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-101610,2026-05-01,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101611,2026-05-01,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101612,2026-05-01,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101613,2026-05-02,Canada,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101614,2026-05-02,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101615,2026-05-02,United Kingdom,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-101616,2026-05-02,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101617,2026-05-02,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101618,2026-05-03,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101619,2026-05-03,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101620,2026-05-03,Germany,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101621,2026-05-03,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101622,2026-05-03,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101623,2026-05-03,Canada,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101624,2026-05-03,Romania,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101625,2026-05-04,Romania,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101626,2026-05-04,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,refunded
ORD-101627,2026-05-04,Spain,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-101628,2026-05-04,Spain,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-101629,2026-05-04,United States,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-101630,2026-05-04,United States,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-101631,2026-05-04,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,card,refunded
ORD-101632,2026-05-05,United Kingdom,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-101633,2026-05-05,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101634,2026-05-05,Spain,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101635,2026-05-05,United Kingdom,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-101636,2026-05-05,United States,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-101637,2026-05-05,Germany,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101638,2026-05-06,United Kingdom,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-101639,2026-05-06,Germany,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101640,2026-05-06,Romania,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101641,2026-05-06,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101642,2026-05-06,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101643,2026-05-06,Canada,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101644,2026-05-07,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101645,2026-05-07,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101646,2026-05-07,Poland,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-101647,2026-05-07,Spain,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101648,2026-05-07,Germany,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101649,2026-05-07,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101650,2026-05-07,Canada,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101651,2026-05-07,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,refunded
ORD-101652,2026-05-07,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101653,2026-05-08,France,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101654,2026-05-08,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101655,2026-05-08,Germany,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-101656,2026-05-08,United Kingdom,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-101657,2026-05-08,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101658,2026-05-09,Germany,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101659,2026-05-09,United Kingdom,Home,Coffee Grinder,2,49.00,98.00,paypal,completed
ORD-101660,2026-05-09,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101661,2026-05-09,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101662,2026-05-09,Spain,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-101663,2026-05-10,United States,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-101664,2026-05-10,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101665,2026-05-10,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101666,2026-05-10,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101667,2026-05-10,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101668,2026-05-10,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101669,2026-05-10,Spain,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-101670,2026-05-10,Germany,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-101671,2026-05-11,Canada,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-101672,2026-05-11,Germany,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-101673,2026-05-11,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101674,2026-05-11,Canada,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-101675,2026-05-11,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101676,2026-05-11,Spain,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101677,2026-05-11,Poland,Home,Coffee Grinder,1,49.00,49.00,card,refunded
ORD-101678,2026-05-11,Poland,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-101679,2026-05-11,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101680,2026-05-12,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101681,2026-05-12,Germany,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101682,2026-05-12,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101683,2026-05-12,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101684,2026-05-12,Germany,Home,Air Purifier,2,149.00,298.00,apple_pay,completed
ORD-101685,2026-05-13,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101686,2026-05-13,Germany,Electronics,USB-C Hub,1,39.00,39.00,apple_pay,completed
ORD-101687,2026-05-13,Canada,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-101688,2026-05-13,United States,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-101689,2026-05-13,United States,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-101690,2026-05-13,France,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101691,2026-05-13,United States,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-101692,2026-05-13,United States,Home,Air Purifier,2,149.00,298.00,paypal,completed
ORD-101693,2026-05-13,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101694,2026-05-14,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101695,2026-05-14,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101696,2026-05-14,Poland,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101697,2026-05-14,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101698,2026-05-14,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101699,2026-05-14,United States,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-101700,2026-05-14,Poland,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-101701,2026-05-14,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101702,2026-05-15,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101703,2026-05-15,United States,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-101704,2026-05-15,Canada,Home,Desk Lamp,2,35.00,70.00,paypal,completed
ORD-101705,2026-05-15,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101706,2026-05-15,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101707,2026-05-16,United States,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101708,2026-05-16,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101709,2026-05-16,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101710,2026-05-16,United States,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101711,2026-05-16,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101712,2026-05-16,United States,Beauty,Face Serum,2,32.00,64.00,paypal,completed
ORD-101713,2026-05-16,Canada,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101714,2026-05-16,France,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101715,2026-05-17,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101716,2026-05-17,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101717,2026-05-17,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101718,2026-05-17,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101719,2026-05-17,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101720,2026-05-17,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,refunded
ORD-101721,2026-05-17,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101722,2026-05-17,United States,Apparel,Rain Jacket,3,120.00,360.00,card,completed
ORD-101723,2026-05-17,Poland,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101724,2026-05-18,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101725,2026-05-18,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101726,2026-05-18,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101727,2026-05-18,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101728,2026-05-18,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101729,2026-05-18,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101730,2026-05-18,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101731,2026-05-18,Spain,Electronics,Smart Watch,2,199.00,398.00,card,completed
ORD-101732,2026-05-19,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101733,2026-05-19,United States,Beauty,Face Serum,3,32.00,96.00,bnpl,completed
ORD-101734,2026-05-19,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101735,2026-05-19,Poland,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101736,2026-05-19,Canada,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101737,2026-05-19,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101738,2026-05-19,United Kingdom,Electronics,Wireless Earbuds,2,79.00,158.00,paypal,completed
ORD-101739,2026-05-19,Germany,Home,Air Purifier,2,149.00,298.00,bnpl,completed
ORD-101740,2026-05-20,Poland,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-101741,2026-05-20,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-101742,2026-05-20,France,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101743,2026-05-20,United States,Apparel,Rain Jacket,1,120.00,120.00,card,refunded
ORD-101744,2026-05-20,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101745,2026-05-21,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101746,2026-05-21,Canada,Home,Air Purifier,1,149.00,149.00,bnpl,refunded
ORD-101747,2026-05-21,Romania,Home,Desk Lamp,2,35.00,70.00,paypal,completed
ORD-101748,2026-05-21,United Kingdom,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101749,2026-05-21,Canada,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-101750,2026-05-21,France,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101751,2026-05-21,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101752,2026-05-22,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101753,2026-05-22,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101754,2026-05-22,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101755,2026-05-22,Canada,Home,Desk Lamp,3,35.00,105.00,paypal,completed
ORD-101756,2026-05-22,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101757,2026-05-22,France,Electronics,Smart Watch,1,199.00,199.00,apple_pay,refunded
ORD-101758,2026-05-22,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101759,2026-05-22,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101760,2026-05-23,Spain,Apparel,Running Shoes,3,95.00,285.00,apple_pay,completed
ORD-101761,2026-05-23,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101762,2026-05-23,Germany,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-101763,2026-05-23,Romania,Apparel,Running Shoes,2,95.00,190.00,paypal,completed
ORD-101764,2026-05-23,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101765,2026-05-24,France,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101766,2026-05-24,United States,Apparel,Running Shoes,3,95.00,285.00,apple_pay,completed
ORD-101767,2026-05-24,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101768,2026-05-24,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101769,2026-05-24,United States,Home,Coffee Grinder,2,49.00,98.00,paypal,completed
ORD-101770,2026-05-25,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101771,2026-05-25,Canada,Beauty,Hair Dryer,3,89.00,267.00,card,completed
ORD-101772,2026-05-25,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101773,2026-05-25,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,refunded
ORD-101774,2026-05-25,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101775,2026-05-25,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101776,2026-05-25,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101777,2026-05-25,United States,Electronics,Wireless Earbuds,2,79.00,158.00,paypal,completed
ORD-101778,2026-05-25,France,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-101779,2026-05-26,Poland,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101780,2026-05-26,Spain,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-101781,2026-05-26,Spain,Home,Coffee Grinder,1,49.00,49.00,card,refunded
ORD-101782,2026-05-26,Canada,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101783,2026-05-26,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-101784,2026-05-26,United Kingdom,Home,Air Purifier,2,149.00,298.00,apple_pay,completed
ORD-101785,2026-05-27,Romania,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101786,2026-05-27,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101787,2026-05-27,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101788,2026-05-27,Spain,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101789,2026-05-27,Germany,Home,Air Purifier,1,149.00,149.00,card,refunded
ORD-101790,2026-05-27,Germany,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101791,2026-05-27,Germany,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101792,2026-05-27,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101793,2026-05-28,France,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101794,2026-05-28,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101795,2026-05-28,United States,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-101796,2026-05-28,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101797,2026-05-28,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-101798,2026-05-28,Spain,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101799,2026-05-28,Poland,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-101800,2026-05-29,United States,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101801,2026-05-29,United States,Electronics,USB-C Hub,1,39.00,39.00,apple_pay,completed
ORD-101802,2026-05-29,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101803,2026-05-29,France,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101804,2026-05-29,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101805,2026-05-29,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-101806,2026-05-29,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101807,2026-05-30,United States,Home,Air Purifier,2,149.00,298.00,card,refunded
ORD-101808,2026-05-30,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101809,2026-05-30,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101810,2026-05-30,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101811,2026-05-30,France,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101812,2026-05-30,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101813,2026-05-30,Poland,Beauty,Face Serum,2,32.00,64.00,paypal,completed
ORD-101814,2026-05-30,Germany,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-101815,2026-05-31,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101816,2026-05-31,United Kingdom,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
